남이섬,1,5,2019년6월18일,봄에는 벚꽃이 만발하고여름에는 시원한 강가에서 스피드보트타고가을은 남이섬과 근교 자라섬이 단풍으로 불타고겨울은 순백의 남이나라. 또 가고싶다,봄에는 벚꽃이 만발하고여름에는 시원한 강가에서 스피드보트타고가을은 남이섬과 근교 자라섬이 단풍으로 불타고겨울은 순백의 남이나라. 또 가고싶다
강촌레일파크,19,평가없음,2016년9월23일,铁轨单车据说在这里有两个地方，我们去的是running man他们去的那个，好开心~~~两人一辆车的票据说很难买，所以导游给我们买的四人一辆车的，所以和团里另外两个女生拼了车。拿了票之后在那个雨伞的地方排队等待上车，会有一个韩国人给你介绍蹬车规矩，恩&hellip;&hellip;一句英文都没有，全是汉语，不过好在导游之前给我们讲了一下，基本是几点注意事项：1.每排作为中间都有刹车，起步后会有一个人过来检查，用手拉一下，给他们示意刹车是好使的即可；2.不要轻易随便拉刹车，铁轨单车刚一上来就有一段大下坡，非常爽的感觉，如果总拉刹车不但你玩不好，体会不到，会害的后面的人也玩不好，因为有规定两车车距一定要在20m以上，一定出现碰撞事件，后面的车负全责！3.提供单车自己需要蹬的地方只有6公里，4、5个山洞（ps：后米两个山洞很好玩~），共3段下坡（一大两小），蹬到山顶后，改换乘小火车下山，等小火车时间略长~大家可以在山顶吃点喝点什么。之后火车来了之后最好可以做到第二节车厢（共三节），第一节没有棚子会很晒，第三节是完全封闭式的，不利于欣赏周围美景。,"철도 자전거는 여기에 두 곳의 장소가 있다고합니다. 우리는 달리는 남자에게갔습니다. 너무 행복합니다 ~~~ 두 사람의 차 티켓은 사기가 어렵다고합니다. 그래서 투어 가이드는 4 명을 위해 차를 사주었습니다. 그래서 나는 그룹의 다른 두 소녀와 싸웠다. 티켓을 가져간 후 우산을 타고 기차를 기다리는 한국인이있을 것입니다. 규칙을 소개 할 수있는 한국인이있을 것입니다. 글쎄 ... 영어는없고, 모두 중국어이지만, 투어 가이드 전에 알려주십시오. 기본적으로 몇 가지주의 사항입니다. :1. 각 행은 중간에 브레이크가 있습니다. 처음에 누군가가 와서 검사를하고 손으로 당기고 브레이크를 표시하는 것이 좋다. 2. 브레이크를 쉽게 당기지 마십시오. 철도 자전거가 올라 오면 큰 내리막이 있습니다. 매우 시원합니다. 브레이크를 항상 당기는 경우 잘하지 못 할뿐만 아니라 이해할 수 없으며 해로운 사람들도 잘하지 못합니다. 20m 이상, 충돌이 있어야합니다. 뒤에 있는 차는 전부 책임져! 3. 자전거를 제공 할 수있는 곳은 단 6km, 4 ~ 5 개의 동굴 (ps : 2 개의 동굴은 매우 재미 있습니다 ~), 3 개의 내리막 길 (큰 2 개 또는 작은 2 개), 산 꼭대기에 올라간 후 작은 기차로 변경하여 산을 내려갑니다. 작은 기차 시간은 약간 길다 ~ 모든 사람이 산 꼭대기에서 먹을 수있다. 기차가 도착한 후 두 번째 차량 (총 3 개의 섹션)을하는 것이 가장 좋습니다. 첫 번째 섹션은 매우 건조 할 것입니다. 세 번째 섹션은 완전히 닫혀있어 주변 경관을 감상하는 데 도움이되지 않습니다."
낙산 해수욕장,1,5,2019년10월11일,Naksan Beach翻译为洛山海水浴场，是韩国东海岸3大海水浴场之一，每年夏天都吸引了大量游客。这里的白沙场被郁郁葱葱的松树林环绕着，水也不深，非常适合作为海水浴场。周围还有著名的关东八景中的洛山寺和义湘台等观光地，到雪岳山仅需车行十分钟，十分便捷。,낙산 해변은 한국 동해안의 3 대 해수욕장 중 하나로 번역되었으며 매년 여름에 많은 관광객을 끌어들입니다. 이곳의 하얀 모래밭은 무성한 소나무 숲으로 둘러싸여 있으며 물이 깊지 않아 해수욕장으로 적합합니다. 유명한 관동 8 개 경치 중 Luoshan Temple과 Yixiangtai와 같은 관광 명소가 있으며 Xueyue Mountain까지 자동차로 불과 10 분 거리에있어 매우 편리합니다.
낙산 해수욕장,1,5,2017년5월8일,值得去，很漂亮的小镇，蓝色生死恋的拍摄地，很多当年的布景还在。灯塔也很美，可惜不能上去。小镇的人也都很友善，小吃也不错。总之是值得去的地方,"가치있는, 아주 아름다운 마을, 푸른 삶과 죽음의 장소, 많은 세트가 여전히 있습니다. 등대도 아름답지만 불행히도 올라갈 수 없습니다. 마을 사람들은 매우 친절하며 간식은 나쁘지 않습니다. 간단히 말해서, 갈 가치가있는 곳입니다."
낙산 해수욕장,1,5,2020년10월3일,해변의 분위기가 아주 좋습니다. 바다는 동중국 해에서 최고!쓰레기가 없기 때문에 항상 편안한 환경에서 휴식을 취합니다.,해변의 분위기가 아주 좋습니다. 바다는 동중국 해에서 최고!쓰레기가 없기 때문에 항상 편안한 환경에서 휴식을 취합니다.
낙산 해수욕장,1,5,2020년10월3일,동해안에서 가장 인기있는 해변 중 하나입니다.길고 백사장이 잘 갖추어져 있습니다.밤에는 바다가 조용해서 좋아요.,동해안에서 가장 인기있는 해변 중 하나입니다.길고 백사장이 잘 갖추어져 있습니다.밤에는 바다가 조용해서 좋아요.
낙산 해수욕장,1,5,2020년10월3일,여기 소나무가있어 그늘이 많고 물이 비교적 깨끗합니다.해변을 자세히 보면 조개 껍질을 잡을 수 있습니다.,여기 소나무가있어 그늘이 많고 물이 비교적 깨끗합니다.해변을 자세히 보면 조개 껍질을 잡을 수 있습니다.
낙산 해수욕장,1,5,2020년10월3일,여기의 유지 보수 작업이 잘되었습니다. 풍경이 좋다. 근처에 낙산사가 있으니 관광하러 가기에 좋다.,여기의 유지 보수 작업이 잘되었습니다. 풍경이 좋다. 근처에 낙산사가 있으니 관광하러 가기에 좋다.
낙산 해수욕장,1,5,2020년10월3일,온수 샤워 실이 있습니다. 파라솔 1 개당 임대료는 1 만원입니다. 나는 그것을 아주 많이 좋아.,온수 샤워 실이 있습니다. 파라솔 1 개당 임대료는 1 만원입니다. 나는 그것을 아주 많이 좋아.
낙산 해수욕장,2,5,2020년10월3일,한여름에는 해변이 매우 덥기 때문에 일몰 후 해안선을 따라 걷는 것을 좋아합니다.,한여름에는 해변이 매우 덥기 때문에 일몰 후 해안선을 따라 걷는 것을 좋아합니다.
낙산 해수욕장,2,5,2020년10월3일,아름답고 깨끗한 해변. 근처에 많은 숙박 시설이 있으며 위치가 좋습니다.,아름답고 깨끗한 해변. 근처에 많은 숙박 시설이 있으며 위치가 좋습니다.
낙산 해수욕장,2,5,2020년10월3일,환경도 좋고 시설도 좋으 니 해변을 따라 걷는 것이 가장 좋습니다. 추천 ~,환경도 좋고 시설도 좋으 니 해변을 따라 걷는 것이 가장 좋습니다. 추천 ~
낙산 해수욕장,2,5,2020년10월3일,"인근 호텔, 캠프장, 미식가 상점 및 바는 분위기가 좋으며 추천합니다.","인근 호텔, 캠프장, 미식가 상점 및 바는 분위기가 좋으며 추천합니다."
낙산 해수욕장,2,5,2019년8월9일,해수욕하기 정말 좋은 곳이였어요^^ 내년에도 또오고 싶네요. ,해수욕하기 정말 좋은 곳이였어요^^ 내년에도 또오고 싶네요.
낙산 해수욕장,3,4,2022년1월14일,백사장에서 보는 빨간 등대가 예뻐요,백사장에서 보는 빨간 등대가 예뻐요
낙산 해수욕장,3,5,2017년7월22일,周边很美，是值得一去的地方，这边还算热闹，但又不至于拥挤，可以逛逛小店，看看海景,주변 지역은 아름답고 방문할만한 곳입니다. 이곳은 여전히 활기차지 만 혼잡하지는 않습니다. 작은 상점을 방문하고 바다 전망을 볼 수 있습니다.
낙산 해수욕장,3,5,2015년12월31일,洛山海水浴场非常的特堵，这里的海边风景非常优美，好多国外的风光都可以看得到。,Luoshan Beach는 매우 특별합니다. 이곳의 해변 풍경은 매우 아름답습니다. 많은 외국 풍경을 볼 수 있습니다.
낙산 해수욕장,4,4,2016년4월26일,在韩国算比较大的海水浴场，海水浴场附近环境非常好，沙子比较细。,한국의 비교적 큰 해변에서는 해변 근처의 환경이 매우 좋으며 모래는 비교적 얇습니다.
낙산 해수욕장,4,4,2017년4월5일,山水风景合二为一，更增添不少美感。,풍경과 풍경이 하나로 조화를 이루고 많은 아름다움을 더합니다.
낙산 해수욕장,4,3,2015년12월20일,松林旁边就是日本海，很有北国特色。可到洛山寺，远眺南边的大海，一边是雪岳山一边是日本海。,"마쓰린 옆에는 일본 해가 있으며 북부의 특징이 있습니다. Luoshan Temple에 갈 수 있고, 남쪽의 바다를 내려다 볼 수 있으며, 한쪽은 Xueyue Mountain이고, 다른 한쪽은 일본 바다입니다."
사천해변,1,5,2019년12월14일,カンルン駅からはちょっと遠くタクシーかバスで行かなきゃいけないので不便ですが、行って後悔はないです！海が本当に綺麗で人もすくなく静かで2人だけの海を堪能できます。また行きたいです。,칸룬 역에서 조금 멀리 택시 또는 버스로 가야 없기 때문에 불편하지만 갈 후회는 없습니다!바다가 정말 깨끗하고 사람도 아까워 조용하고 2 명만 바다에 즐길 수 있습니다. 또 가고 싶어요.
사천해변,1,5,2020년11월8일,游客并不是很多的一个景点，这边的空气很不错，设施也是比较全的，交通很便利，很多当地人都是自驾来这边玩儿。很惬意的。环境也特别的好。,"관광객은 많은 매력이 아니며, 여기의 공기는 매우 좋으며, 시설도 비교적 완벽하며, 교통이 매우 편리합니다. 많은 지역 주민들이 여기에서 운전하고 있습니다. 매우 편안합니다. 환경도 매우 좋습니다."
사천해변,1,5,2020년11월8일,这边的海景还是非常的美的呢&hellip;&hellip;感觉还是来这边的当地人会多一点的，很多人，也会带家人来这边玩儿。环境非常好，海水清澈湛蓝。,여기의 바다 전망은 여전히 매우 아름답습니다 ... 나는 여기에 오는 현지인들이 조금 더있을 것이라고 생각합니다. 많은 사람들이 가족과 함께 놀 것입니다. 환경은 매우 좋고 바다는 맑고 푸른 색입니다.
사천해변,1,5,2021년6월8일,사천해변은 경포바다와는 다른 느낌의 멋진 곳입니다^^경포에는 사람이 많아서 한적함을 사실 느끼긴 어렵지만사천해변은 한적함과 이쁜 바다색을 마음껏 볼수있어 너무나 좋습니다!!!나홀로 여행객이나 커플 가족 모두 사천해변에서 만족하실꺼라 장담합니다,사천해변은 경포바다와는 다른 느낌의 멋진 곳입니다^^경포에는 사람이 많아서 한적함을 사실 느끼긴 어렵지만사천해변은 한적함과 이쁜 바다색을 마음껏 볼수있어 너무나 좋습니다!!!나홀로 여행객이나 커플 가족 모두 사천해변에서 만족하실꺼라 장담합니다
사천해변,1,5,2021년7월5일,멋진 장소에서 멋진 추억 만들었어요. 맛난음식도 많이 먹고 좋았어요. 트립이 참 편리해요.,멋진 장소에서 멋진 추억 만들었어요. 맛난음식도 많이 먹고 좋았어요. 트립이 참 편리해요.
사천해변,1,5,2021년6월19일,경포보다 바다색이 이쁜 사천해변입니다.우연히 운이 좋게 무지개가 뜬날 찍었어요..,경포보다 바다색이 이쁜 사천해변입니다.우연히 운이 좋게 무지개가 뜬날 찍었어요..
사천해변,1,5,2020년9월28일,바다의 색깔이 정말 아름답습니다! 많은 사람들이 여기에 서핑을합니다. 서핑 초보자에게 적합합니다.,바다의 색깔이 정말 아름답습니다! 많은 사람들이 여기에 서핑을합니다. 서핑 초보자에게 적합합니다.
사천해변,2,5,2020년9월29일,하얀 모래 해변을 산책하고 해변 카페에서 커피 한 잔을 마시면서 아름다운 동중국 해를 즐길 수 있습니다 &hellip;,하얀 모래 해변을 산책하고 해변 카페에서 커피 한 잔을 마시면서 아름다운 동중국 해를 즐길 수 있습니다 …
사천해변,2,5,2020년9월28일,이곳에서는 대중 교통을 이용하기가 조금 어려울 것 같지만 자동차로 오시는 것이 편리합니다.,이곳에서는 대중 교통을 이용하기가 조금 어려울 것 같지만 자동차로 오시는 것이 편리합니다.
사천해변,2,5,2020년9월28일,여기의 물은 아름답습니다. 그리고 근처에 유명한 물 스시 레스토랑이 많이 있습니다.,여기의 물은 아름답습니다. 그리고 근처에 유명한 물 스시 레스토랑이 많이 있습니다.
사천해변,2,5,2020년9월28일,강릉시의 바다는 정말 아름답고 그 주변에 카페가 있고 조용하고 환경이 아주 좋습니다.,강릉시의 바다는 정말 아름답고 그 주변에 카페가 있고 조용하고 환경이 아주 좋습니다.
사천해변,2,5,2020년9월28일,여기서 다이빙과 서핑을 모두 할 수 있습니다. 더운 날씨에도 물이 너무 시원합니다.,여기서 다이빙과 서핑을 모두 할 수 있습니다. 더운 날씨에도 물이 너무 시원합니다.
사천해변,3,4,2020년8월8일,사천해변은 투어리스트들한테  무조건  추천하는 관광 명소입니다.  일년에 한번씩은 꼭 가야하는 곳입니다.다시 또 들리고싶네요,사천해변은 투어리스트들한테 무조건 추천하는 관광 명소입니다. 일년에 한번씩은 꼭 가야하는 곳입니다.다시 또 들리고싶네요
사천해변,3,5,2020년9월28일,사람이 많지 않은 조용한 해변을 산책하고 싶다면 꼭 방문해 볼 가치가 있습니다.,사람이 많지 않은 조용한 해변을 산책하고 싶다면 꼭 방문해 볼 가치가 있습니다.
사천해변,3,5,2020년9월28일,이곳의 풍경은 아름답고 붐비지 않으며 사진을 찍기에 좋은 곳입니다. 추천 ~,이곳의 풍경은 아름답고 붐비지 않으며 사진을 찍기에 좋은 곳입니다. 추천 ~
사천해변,3,5,2019년10월16일,조용한 해변  차분하게  휴식하기 좋은 사천진리해변,조용한 해변 차분하게 휴식하기 좋은 사천진리해변
사천해변,3,4,2021년4월7일,여기  완전  좋아요  무조건  강추입니다,여기 완전 좋아요 무조건 강추입니다
