장소,평점,작성연도,작성월,작성일,리뷰
설악 워터피아,3.0,2015,10,1.0,"무난한 워터파크. 소셜이용해서 싸게 이용했구요, 요즘 워낙 좋은 워터파크가 많아
그거에 비함 좀 시시할수 있지만 ^^;일부러 이곳을 위해 오기보단 리조트에 묵으며 하루 놀기엔 좋아요"
설악 워터피아,4.0,2015,9,30.0,가족형 워터파크 설악 워터피아 일단 성수기 개장 첫날에 가서 사람들이 많지 않아서인지 모르겠지만 생각외로 크기가 컷어요. 규모 대비 사람들이 많지 않아서 쾌적하게 이용할 수 있었구요. 시설도 서울의 워터파크만큼 다양하고 익사이팅하지는 않지만 있을 건 다있고 아이들을 위한 유수풀도 있고 어른들을 위한 익사이팅한 유수풀도 있어서 좋았어요. 다만 할인이 다양하지 않아서 여러 가족이 가면 절대적인 가격이 비싸다는 게 단점인 것 같아요. 수영 후에는 사우나가 있어서 온천 사우나를 할 수 있는 건 장점이예요~~ (어르신들이 좋아할 듯) 가격이 좀 되지만 그래도 한 번 온 가족이 가서 물놀이도 하고 시원하게 사우나도 하기에는 가볼 만한 곳입니다
설악 워터피아,4.0,2015,9,30.0,온천을 즐길수 있는 워터파크 속초 한화콘도 내에 있는 워터 파크 입니다. 시설도 크고 좋습니다. 온천도 가능한 워터파크 입니다. 다른 워터파크와 다르게 경기용 풀이 있습니다. 시설에 크게 만족하는데 가격이 저렴하지 않아서 좀 부담스럽습니다.
설악 워터피아,3.0,2015,9,23.0,"겨울에는 밖에서 물놀이 하기는 좀 무리가 있어요. 저희는 여기 겨울에 갔었는데, 외부 풀이 온수로 되어있어서 외부에서도 즐길 수 있을 거라고 생각했었는데, 생각보나 너무 추웠어요.
실내에서 놀기는 좋았는데, 외부는 나가자 마자 너무 추웠었습니다.
물도 금방 식는거 같고요. 그래서 그냥 실내에서만 놀았는데, 좀 아쉬었어요.
우리 7살난 아들은 외부 풀에서 잘 못놀고 나중에 목욕탕가서 신나게 놀았다고 하더군요.
목욕탕이 넓고 좋아서, 겨울에는 욕탕이 더 좋았어요."
설악 워터피아,5.0,2015,9,17.0,큰 규모에 깜놀~~~ 한화에서 1박하면서 할인받아 워터피아 갔어요. 엄청 크고 좋더라고요. 아이들도 신나게 놀고...음식값은 좀 비싸지만 하루종일 신나게 놀았네요~
설악 워터피아,5.0,2015,9,10.0,"속초에 왔다면 이곳에서 물놀이를 여러가지 테마탕과 파도풀, 유수풀 등 하루 재미나게 놀고 스파로 피로까지 풀 수 있는 곳이랍니다. 좀 비싼 게 흠이지만 ㅜㅜ 카드 할인 받으면 그래도 쓰린 속을 달랠 수 있는 곳. 오후권 끊어서 문닫을 때까지 놀면 조용하게 마치 전세낸 듯 놀 수 있답니다."
설악 워터피아,3.0,2015,9,4.0,"주말에 애들 너무 많음 주말에는 가지 않으려고 합니다...
아이들 너무 많아서 힘들었어요ㅠㅠ 평일이나 비수기에 가야할 듯.."
설악 워터피아,4.0,2015,9,3.0,쉬기 좋은 즐기기 좋은 워터파크. 6살 우리아이 너무좋아해요.. 물도 따뜻하고 다음에 꼭 다시 들리고 싶은 곳이네요. 여러 테마로 이루어져 있어 아이가 지루해 하지 않아요.
설악 워터피아,5.0,2015,8,5.0,실망을 주지 않는 워터피아 설악워터피아는 아주 만족도가 좋습니다. 아이들도 좋아하고 무엇보다도 콘도내에서 직접 연결되기에 너무 편합니다. 슬라이드등 놀이기구도 재미있구요
설악 워터피아,3.0,2019,10,11.0,"더 타고 필요 3 ~ 4 타는 것을 보았지만 더 많은 것이 필요하다고 생각합니다. 좋은 따뜻한 수영장, 외부는 약간 추울 수 있지만 괜찮습니다. 음식은 끔찍했다"
설악 워터피아,5.0,2017,4,12.0,"욕조가 있어 궁금해 하는 세계! 우리는 4 시간밖에 못 할 경우, 필요하지만 가치가 있었어요! 저희가 방문한 하이킹 하기로 한 우리 시간의 대부분을 쓰고 있는 뜨거운 욕조. 저희는 워터 파크는 이용 하지 않았습니다.
춥고 비오는 날, 정말 멋진 덕분에 방문! 밤에는 야외 온수 욕조 에서 증기 가 나오는 멋진 모습! 이 추운 날씨에 길을 뜨거운 욕조 공간, 한 번 하면 욕조가, 이 놀라운! 굉장히 편안함!"
설악 워터피아,4.0,2017,1,19.0,"워터파크에서 즐거운 하루 이 호텔은 실내 수영장, 야외 수영장 및 여러 놀이기구. 좋은 하루 였습니다. 제가 9월 말에 이곳에 오히려 따뜻한 물 온도가. 성수기에 갈 경우, 놀이 기구들이 긴 줄을 정말. 9월 말 7월 초에 방문하는 것이 최고."
설악 워터피아,5.0,2017,1,6.0,"좋은 스파 한국에서 가장 오래된 워터피아 수영장은, 매우 잘 관리되고 있지만 아직 현재. 특히 겨울에 나는 스파! 사우나에 있는 눈이 있는 곳! 매우 멋진 곳."
설악 워터피아,5.0,2016,7,3.0,"우리는 미국이 왜하지? 마치 실내 워터 파크, 스파. 우리는 재미 에 놀랐습니다. 물이 따뜻하고 좋았습니다. 파도 풀장 약간 위험하고 했는데, 아이들이 있어서 자세히 볼 수 있는."
설악 워터피아,4.0,2015,10,25.0,"물이 뜨거운 온천 테마 파크 + 하면 완전히 보 뜨거운 온천. 워터 테마 파크를 선택할 수 있을 경우 완전히 옷을 벗다. 합니다. 수영 모자 는 필수 (대여할 수 있으며 $1 를 위한).

개인적으로. 최고의 휴식이 될 것이라고 생각하기 충분한 차가운 특히 흑체온도."
설악 워터피아,3.0,2014,9,2.0,"등산 후 도보 연결된 호텔 (이름은 잊고) 하지만 넌 디스카운트 묵. 좀 처럼 만약 미국 그레이트 울프 로지 그랜드 마운드 에서. 하지만, 전체 공원 용도 지역 온천수 (내 피부 는 울트라 소프트 이후). 매우, 매우 가족 친화적 인 -- 의미도 되는데 성인 섹션 의해 넘칠 어린이 및 가정을. 모두 한번에 수영모 착용 (장식장 을 $1) 야구 모자 처럼 보이지만 할 것. 또한 필요한 경우 위 렌트 lifevests 5' 물."
대금굴,5.0,2020,10,19.0,"장마 중 행운을 만나다. 대금굴은 동굴을 보호하기 위해서 인원제한이 있고, 그래서 예약을 하지 않으면 가 볼 수 없는 곳입니다.
특색있는 베이컨이나 석순 종유석을 원형 그대로 만날 수 있다는 것이 제일 좋아요.
비온 다음에 가니 무릎까지 물이 차오르고 오싹하기까지 한 시원함과 반짝거리는 석회동굴을 만날 수 있어서 좋았습니다."
대금굴,5.0,2018,8,15.0,"몽환적인 5억년 전으로의 시간 여행 일단 1회 입장객이 50명 제한이라 예약 광클이 필요합니다. 예약을 통과하더라도 매표소까지 주차가 엄청 빡셉니다. 주차장이 좁은 것도 아닌데 제3주차장이 있을 만큼 넓지만 환선굴과 같이 있어서 죽도록 뛰어야 합니다. 30분 전에 오라는 안내가 괜히 있지 않습니다. 야구의 세이프를 하듯 매표소에 도착하면 모노레일 입장권 들고 약 300미터 오르막을 뛰어야 합니다. 2루 세이프에 성공하면, 약 50분 동안 화장실을 못가므로 미리 해소해야 합니다. 동굴 내 촬영이 금지라서 휴대폰은 주머니 속에 꾸물럭 거리고 있어야 합니다. 아놔...... 기념사진은 나와서 찍는 걸로 만족하시고~.동굴 내부는 정말이지...좁지만 나만 몰래 가는 듯한 환상적인 광경입니다. 해설사 or 가이드가 설명을 정말 찰지게 합니다. 팁이 있다면 가이드 가까이 붙으시면 설명도 잘 들리고, 두배로 잼나실 겁니다. 참고로 동굴 안은 춥습니다. 저는 땀쟁이라 좋았는데, 몇몇 분은 긴팔, 긴 바지 안입으셨으면 힘들었을 거라 했어요. 그리고, 동굴 내부는 습하니, 꼭 안미끄러운 신발을 추천합니다. 발바닥 닳아진 크록스나 슬리퍼는 비추합니다. 스뎅 구조물에서 피흘릴 수 있습니다.
"
대금굴,5.0,2018,7,22.0,계곡속의 계곡 굴안에 8미터 짜리 폭포가 있을정도로 물이 많은 동굴입니다. 모노레일을 타고 들어가 입장이 편합니다. 하지만 인기가 많고 입장 인원이 적어 예약이 힘듭니다. 삼척 시티 투어버스를 타면 자동 예약이 되는 점이 꿀팁입니다.
대금굴,4.0,2018,7,1.0,"삼척 대금굴 인터넷 사전예약 필수 입니다. 모노레일 타고 들어가며 이어폰으로 설명도 듣고요. 동굴안에 폭포가 있어 시원하고 멋진곳 입니다
아이들과 함께 방문하기 좋습니다."
정동진시간박물관,5.0,2019,12,28.0,Time을 보여 주는 특이한 박물관 눈에 보이지 않는 시간에 대해 이야기하고 그 시간을 보여 주는 감동 박물관. 1시간 이상 재미있고 의미있는 시간을 보낼 수 있는 곳입니다. 해시계의 과학적 접근방법과 그 의미도 꼭 챙겨 보면 좋아요.
정동진시간박물관,4.0,2018,10,28.0,아기자기한곳.. 기차가 인상적인곳.. 정동진해변으로 넘어가는 입구 다리에 오래된기차한대가 있는데 이곳이 시간박물관 이제는 달리지 않는 기차내부를 꾸며 이것저것 아기자기한 박물관을 만들어놓았다.
정동진시간박물관,3.0,2018,6,15.0,모래 시계 공원내 있는 박물관 열차모양의 시대 변화를 보여준는 색다른 박물관이다. 시간을 붙잡아 두고 싶다는 마음이 계속 들게 만드는 박물관이었다..시간^^
정동진시간박물관,3.0,2018,1,21.0,여러가지 시계를 구경할 수 있는 곳 모래시계공원안에 보면 빨간색 기차가 있는데 그 안에 여러가지 시계가 있어 한번쯤은 구경하기 좋아요
정동진시간박물관,4.0,2017,5,9.0,기차에 박물관 빨간기차에서 기념품과 음료수를 팝니다~ 무더운 여름날 에어컨람쐬며 구경하기 좋아요.. 아이들을 위한 이벤트가 많은 듯 했습니다.
정동진시간박물관,4.0,2017,4,29.0,정동진에 가면 함께 들리기 좋은 곳 가족과 함께 겨울 동해바다 여행 중 정동진에 들렸다 우연히 들리게 된 곳이었는데 어른과 자녀를 연결시켜주는 이야기가 있어 좋았습니다.
정동진시간박물관,5.0,2017,2,18.0,정동진해변가에 있는 시간박물관 정동진역과 해변가를 둘러보고 나면 기차모양으로된 정동진시간박물관을 맞이하게 된다. 시간이 된다면 역사속의 정동진의 모습을 꼭 보고 가세요!
정동진시간박물관,3.0,2016,11,24.0,"정동진 시간 박물관 정동진 시간박물관은 '인간과 시간'을 주제로 한 시간테마박물관이다.

성인 6,000원 / 청소년 5,000원 / 어린이 4,000원
장애인·국가유공자·경로(65세 이상) 3,000원

이용시간 개관시간 : 연중 오전 09:00
마감시간(입장마감) : 11월~1월 17:00 / 2월~4월 17:20 / 5월~8월 17:40 / 9월~10월 17:20

주차시설 관람객 전용주차장 주차요금 무료

문의및안내 033-645-4540

가장신기한것이 타이타닉침몰시 회중시계가 전시되어 있습니다. 모조품이겟죠? 멈춘시각을 보고 침몰을 예상했다고 합니다. 다양한 형태의 시계들이 존재하며, 직원분들이 친절하게 설명을 해주시니 맘껏 구경을 할수 있었습니다.
"
정동진시간박물관,4.0,2016,3,17.0,"시계의 역사를 알수있는 박물관~ 기차안에 전시되어있는 시계의 역사가 특이했습니다. 사실 너무 추워서 들어간 곳이긴 한데 나름 볼만 했습니다. 안에는 약간... 상업적인 특성이 강한 기념품파는곳도 있긴했지만 필요한 분들께는 뭐 괜찮을것같다는 생각이 됩니다. 아! 저는 억소리나는 시계들이 참.. 인상깊더라구요. 그런데 입장료는 다소 비싼편입니다.. 어른 6000원, 청소년 5000원.....이요ㅜ 사실 일부러 이걸보려고 표를 끊고 들어가는것은 좀 ... 아까웠어요 ㅎㅎ 적당히 기차한번 슥 보고 입구좀 보다 가시면 될듯합...........니다......ㅎㅎ"
정동진시간박물관,3.0,2015,11,24.0,"추울때 잠깐 들리기 좋은.. 레일바이크 입장권과 세트로 구매하여 방문한 곳입니다.
추운 날씨에 잠시 몸 녹이기에는 괜찮을 것 같으나 굳이 표를 끊고 방문할만한 곳은 아닌 듯 합니다.
아이는 박물관내 시계들 보는거보단 밖에서 기차 보는걸 더 좋아했네요.."
정동진시간박물관,5.0,2016,6,12.0,뒤로 매우 흥미로운 학습 방법을 유지한 수 있는지 확인합니다. 처음이기 때문에 인상적인 것과 현대적인 매우 정교한 시계. 이 경우 참조해야합니다 관광 명소입니다.
정동진시간박물관,5.0,2015,5,8.0,"보석 박물관! 하는 주변 지역으로 가는 시간이 박물관 sockcho 를 발견했다. 기차를 개조해서 박물관 안에. 실제로 대부분의 모든 것이 한국어로 적혀 있고, 재미있는 정말 매력적인 박물관 인접 하다 시계의 역사... 그 시간 동안 우리 대부분은 모든 종류의 전시 작품들이 존재하지 않습니다 알고 있었다. 좋은 사진을 찍을 수 있는 여러 가지 - 사진은 무엇을 할 수 있는 줄 알이 어! :) - 전체적으로 이곳은 완벽한, 모든 사람들이 즐겁게 학습 패밀리."
죽서루,5.0,2019,7,17.0,관동별곡에 나오는 곳 고등학교 때 정신없이 배우는 관동별곡에 나오는 곳. 관동팔경이라고 불리는데 그만치 멋지다. 일단 한적하게 앉아서 쉬기 좋은 구조의 정자이며 여기서 내려다 보는 강의 모습도 멋지다. 그리고 바람도 솔솔 잘들고 좋음. 삼척가면 꼭 가볼만한 곳
죽서루,4.0,2019,6,15.0,"그냥 가봤는데 시원한 바람불고 한적하고 좋아요 멍때리기 좋은 곳입니다 ㅋㅋㅋ
사람이 거의 없고 간단하게 산책하기 좋아요

이리저리 역사는 많던데 대충 읽어봐서 생각은 안남"
죽서루,5.0,2018,12,21.0,"죽서루 삼척시에 위치한 죽서루
한바퀴 돌아보는데 5분정도면 충분하다.
죽서루에서 내려다보는 경치가 좋은편이고
삼척시에서 방문하기 편한만큼 방문해볼만하다."
죽서루,4.0,2018,5,1.0,"고등학교 수학여행이후 처음으로 방문한 곳 고등학교 수학여행땐 다수의 누각중의 하나였는데
나이가 들어서 개별방문해서 그런지
의미있었습니다
선사암각화와 용문바위
추억여행 떠난것같아서
남편과 저는 매우 좋았습니다"
